word	sent1	sent2	id	pos1	pos2	grp	scores	tag
свалка	С большим мастерством проводит Сачико Хидари роль человека, чье искреннее отношение к судьбе обездоленных не находит ответного чувства: люди с городской свалки и люди из новых домов принадлежат к разным мирам.	"А торговля старыми инструментами, которые иностранные ""друзья"" вместо того, чтобы выкидывать на свалку, предоставляли ""перемещённым"" в качестве орудий труда!"	training.scd.387	(153, 159)	(96, 102)	LATER	0.9999916799999999	T
свалка	Семь миллионов автомобилей на свалку!	Отсюда ясно само собой, что если перед революцией стояла необходимость отколоть буржуазию от Распутина и Протопопова и привлечь ее на свою сторону, мало того, если перед ней стояла задача создать цензовую революционную власть, единственно способную избавить переворот от гибели среди голода, всеобщего развала и свалки, то компромисс должен быть найден прежде всего на этой почве, на почве отношения революции к войне и миру.	training.scd.388	(30, 36)	(312, 318)	LATER	6.2302048e-07	F
свалка	Скрежет и грохот невидимой свалки.	Весь кабак волновался, ревел и крутился в свалке.	training.scd.389	(27, 33)	(42, 48)	COMPARE	0.99998474	T
свалка	Солдатам приходилось только следить за тем, чтобы не было свалки.	Бывали случаи, что в подобной свалке сталкивали иных с пристани в море.	training.scd.390	(58, 64)	(30, 36)	EARLIER	0.967251365	T
свалка	Сталина, в отличие от всех царей-фюреров, уже не спихнешь на свалку истории: ведь по праву социалистического первородства, он -- в нас.	Куницын только что спустился под пол, чтобы вырыть последние несколько футов земли, как в камере произошла свалка между его товарищами.	training.scd.391	(61, 67)	(107, 113)	COMPARE	5.445802550000001e-06	F
свалка	Теперь они бежали вместе с наступавшими канавскими ребятами и, только выскочив на дорогу, заметили, что попали в самый центр свалки.	Я бросил вторую картофелину -- та же молниеносная свалка, так же человек быстро сожрал ее сырую.	training.scd.392	(125, 131)	(50, 56)	LATER	1.9260775e-05	F
свалка	Тут, кажется, все друг друга передушат, передавят и вечера не доживут: крик, шум, брань, стук, толкотня на воде, как в самой жаркой рукопашной свалке; давят и душат друг друга, бударки трещат, казаки, стоя в них и управляя ими, раскачиваются в обе стороны, чуть носом воды не достают -- вот все потонут, все друг друга замнут и затопят, -- ничего не бывало: все разойдутся живы-здоровы, чтобы завтрашний день начать со следующего рубежа, опять по пушке, ту же проделку; и так вплоть до Гурьева, до взморья или по крайней мере до низовых станиц.	Уйти из этой свалки, забиться подальше куда-нибудь в незнаемую раковину и там, ничего не видя и не слыша, предаваться грызениям тоски -- вот единственный иск, который я предъявляю к жизни, единственное желание, которое мне удалось формулировать с достаточною ясностью.	training.scd.393	(143, 149)	(13, 19)	EARLIER	4.8044253e-05	F
свалка	Через несколько минут в домике раздались крики, сделалась свалка.	Веденей, ошеломленный неожиданностью, очертя голову бросился в свалку, визжал, шамкал, брызгался слюнами, огрызался, точно волк от наступающих собак.	training.scd.394	(58, 64)	(63, 69)	EARLIER	0.7975962649999999	T
свалка	Шлюпки действительно спускались довольно долго благодаря общей панике, общей свалке, но вовсе не благодаря их закрашиванию или царившей якобы тьме на пароходе.	Очень часто, после того как свалки и крик прекращались на той стороне, на нашу сторону переправлялись через речку и шли по нашему берегу какие-то пьяные, ругавшиеся и грозившие кулаками фигуры -- фигуры, весьма плохо владевшие ногами, судя по нетвердой походке, и не менее плохо владевшие языком, судя по несвязности речи, иногда переходившей в простое мычанье.	training.scd.395	(77, 83)	(28, 34)	EARLIER	0.99987027	T
свалка	Я представил себе свалку бутылок водки -- и отказался.	Посеревшее небо, не проснувшееся, не умытое солнцем, выпутывалось из ночной свалки с седыми космами тумана.	training.scd.396	(18, 24)	(76, 82)	LATER	1.6009994e-05	F
сволочь	"""Против такой сволочи, -- говорили паны, -- не стоит тратить пуль: мы их плетьми разгоним по полю!"""	Я вас спрашиваю: что же мы Всякая сволочь имеет себе название, а мы...	training.scd.397	(14, 21)	(34, 41)	EARLIER	0.985333675	T
сволочь	-- Сволочь!!	"Нижним чинам, этой сопатой сволочи, еще простить можно, но вам..."""	training.scd.399	(3, 10)	(27, 34)	LATER	0.9997379200000001	T
сволочь	-- Сволочь ты, Сашка, -- сказал Барабан, -- сволочь и паскудство.	-- Сволочи, -- кричал он, -- уезжаете!	training.scd.400	(3, 10)	(3, 10)	LATER	0.999750065	T
сволочь	-- Сволочь ты, Сашка, -- сказал Барабан, -- сволочь и паскудство.	-- Сволочи, -- кричал он, -- уезжаете!	training.scd.401	(44, 51)	(3, 10)	LATER	0.9635693000000001	T
сволочь	-- А тебя, сволочь длинная, всю дорогу нагайкой буду гнать, чтоб ты не огрызался, погань проклятая.	Легче со шведом и с туркой, чем с этою сволочью!	training.scd.402	(11, 18)	(39, 47)	EARLIER	0.9999662	T
сволочь	-- А это может дать то, -- Иона Овсеич склонил голову набок, лысина, по форме красивая, как у Ленина, имела нездоровый землистый оттенок, -- что Котляр с Граником начнут между собой драчку, и каждый будет доказывать, что он имеет право, он хороший, а другой сволочь.	Генерал опять протянул руку через стол и спросил: -- Ну, как у вас в восточной группе дела Много сволочей набили -- Набили-то много, да сволочь всюду растет, туды ее в душу! -- сказал Василий и сам вздрогнул от сорвавшейся брани.	training.scd.403	(258, 265)	(97, 105)	LATER	0.4968121798	F
сволочь	-- А это может дать то, -- Иона Овсеич склонил голову набок, лысина, по форме красивая, как у Ленина, имела нездоровый землистый оттенок, -- что Котляр с Граником начнут между собой драчку, и каждый будет доказывать, что он имеет право, он хороший, а другой сволочь.	Генерал опять протянул руку через стол и спросил: -- Ну, как у вас в восточной группе дела Много сволочей набили -- Набили-то много, да сволочь всюду растет, туды ее в душу! -- сказал Василий и сам вздрогнул от сорвавшейся брани.	training.scd.404	(258, 265)	(136, 143)	LATER	0.302236051	F
сволочь	-- Ах ты сволочь коротконогая!	"Нет, сволочи, я успокоюсь, я... вас помню, где вы!"""	training.scd.405	(9, 16)	(5, 12)	LATER	0.9867619	T
сволочь	-- Ах, сволочь! что делает!..-- с каким-то наслаждением проговорил толстый, к которому, вероятно, и относился этот знак.	Съ полчаса никто изъ этой сволочи не зналъ, что длается передъ ихъ глазами въ козацкомъ войск.	training.scd.406	(7, 14)	(26, 33)	EARLIER	0.9999807000000001	T
сволочь	-- Вот сволочь!	-- Подавись своими кишками, сволочь треклятая!	training.scd.407	(7, 14)	(28, 35)	COMPARE	0.476627301115	F
сволочь	"-- Из-за ""угла"", сволочи, только и налетают."	"Загон В одном произведении Достоевского выведен офицерский денщик, который разделял свет на две неравные половины; к одной он причислял ""себя и своего барина, а к другой всю остальную сволочь""."	training.scd.408	(17, 24)	(184, 191)	COMPARE	0.090712106	F
сволочь	-- Казачья сволочь!	Подлец, сволочь! -- закричал Николаев высоким лающим голосом.	training.scd.409	(11, 18)	(8, 15)	COMPARE	0.9988523499999999	T
сволочь	-- Кто не сволочь -- вдруг, не своим голосом, спросил Дронов, приподняв кресло и стукнув ножками его в пол.	При таком зрелище косой ученик всегда плевался и произносил: -- Ах, подлипалы поганые, сволочь!	training.scd.410	(10, 17)	(87, 94)	COMPARE	0.9947760699999999	T
сволочь	-- Может быть, вдвоем придумаем Спалить их разве, сволочей За одну беду -- семь бед на их проклятые головы!..	Прокофий собственно Аделаиду Ивановну уважал, как сестру барина, но прислугу ее считал за чистую сволочь.	training.scd.411	(50, 58)	(97, 104)	EARLIER	0.997096675	T
сволочь	-- Но откуда, -- продолжала жена, -- выкапываешь ты всякую сволочь То Никандр, то Харитина и бог ведает!	Солдаты русские помогут вам; который побежит, того казаки добьют; а вы не робейте, братцы удалые, дружина московская, и где удастся поблизости, истребляйте сволочь мерзкую, нечистую гадину, и тогда к царю в Москву явитеся и делами похвалитеся.	training.scd.412	(59, 66)	(156, 163)	EARLIER	0.99995302	T
сволочь	-- Откуда у этой сволочи деньги -- вяло спросил Саша.	Однако же иногда не менее аристократичен и обратный прием, замечать, то есть присматриваться, даже рассматривать, например хоть в лорнет, всю эту сволочь: но не иначе, как принимая всю эту толпу и всю эту грязь за своего рода развлечение, как бы за представление, устроенное для джентльменской забавы.	training.scd.413	(17, 24)	(146, 153)	COMPARE	0.99999378	T
сволочь	-- Пер его, дурак, через всю Зону, кретин рыжий, пер на хребте эту сволочь, слюнтяй, такой случай упустил.	Разбудив Зину, долго лаялась мачеха: -- Сволочь.	training.scd.414	(67, 74)	(40, 47)	LATER	0.9999788000000001	T
сволочь	-- Разойдись, сволочь!..	-- Ага, сволочь! -- заржал он.	training.scd.415	(14, 21)	(8, 15)	EARLIER	0.99997013	T
сволочь	-- Старая сволочь.	Врете, сволочи, подавитесь, не вы меня, а я вас сожру с сапогами вместе.	training.scd.416	(10, 17)	(7, 14)	COMPARE	0.540272905	F
сволочь	-- Тьфу, сволочь!	-- Э, сволочь! -- воскликнул он, рванув меня за рубашку и сбрасывая на землю, -- Пошел к чертовой матери, наездник! -- и начал потирать ладонью подбородок.	training.scd.417	(9, 16)	(6, 13)	COMPARE	0.9999764	T
сволочь	-- Я те, сволочь, покажу, как отказываться.	.. тогда бей императорскую партию, не жалея, как не жалеет она нас теперь, бей на площадях, если эта подлая сволочь осмелится выйти на них, бей в домах, бей в тесных переулках городов, бей на широких улицах столиц, бей по деревням и селам!	training.scd.418	(9, 16)	(108, 115)	EARLIER	0.99997545	T
сволочь	.. сволочи!..	И как не подслушать Вижу, дружится Илья с сволочью, я и ну за ним следить; да чуть собачка каторжная не выдала, как я из-за кустов слушал его.	training.scd.419	(3, 10)	(42, 50)	COMPARE	0.000140232274	F
сволочь	.. сволочи!..	Над братьями смеешься, сволочь!	training.scd.420	(3, 10)	(23, 30)	EARLIER	0.008613972899999999	F
сволочь	.. только они обыкновенно удаляются от шума и с трудом заводят новые знакомства, тогда как городская сволочь тотчас бросается в глаза и завлекает в разные глупости таких бесхарактерных простяков, каков я, например.	Сашка вернулся к столу, прошептал: -- Продал, сволочь.	training.scd.421	(101, 108)	(46, 53)	EARLIER	0.01321088235	F
сволочь	Сволочь, -- и швырнул в угол.	-- Сволочь!	training.scd.422	(0, 7)	(3, 10)	COMPARE	0.9999137499999999	T
сволочь	Сволочь ты, если так.	"""Прочь вы, сволочь наемная, цаплины дети! -- вскричал он громовым голосом."	training.scd.423	(0, 7)	(11, 18)	COMPARE	0.999306	T
сволочь	Сволочь эту теперь в морду и в подвал!	В число ево толпы около десяти тысяч разной сволочи почитают, в которой по большой части вотяки и черемиса, без всякаго почти оружия.	training.scd.424	(0, 7)	(44, 51)	COMPARE	0.96478855	T
сволочь	Без всякого о том подозрения не соображал я даже и того, что исправник пензенский усильным образом просился меня выпроводить до другой округи, чаятельно оттого, что он знал умысел сопротивников моих и боялся со временем дать отчет, буде что в его округе случится, а может быть и для лучшего прикрытия вооруженной сволочи.	Сволочи, мерзавцы!	training.scd.425	(313, 320)	(0, 7)	EARLIER	6.15323145e-05	F
сволочь	Бунтуют не спросясь, сволочи.	Сволочь проклятая!..	training.scd.426	(21, 28)	(0, 7)	COMPARE	0.9684441800000001	T
сволочь	В вашем положении долг каждого мало-мальски порядочного человека -- заткнуть рот всякой сволочи.	Слишком добродушен твой Чехов: со всякой сволочью готов обниматься.	training.scd.427	(88, 95)	(41, 49)	EARLIER	0.9999961500000001	T
сволочь	Валюту, сволочи, жалеют.	Довели вы меня, сволочи!	training.scd.428	(8, 15)	(16, 23)	LATER	0.999990665	T
сволочь	Во всяком случае, ради торговых интересов нужно оказать им внимание, ласку; ведь эта сволочь -- приближенные губернатора, значит -- сила!.	Сволочь!	training.scd.429	(85, 92)	(0, 7)	EARLIER	0.993551385	T
сволочь	Всю сволочь гони от себя, в особенности Наденьку.	Сволочь сюда не ходит, стало быть, только здесь и можно отдохнуть душой порядочному человеку.	training.scd.430	(4, 11)	(0, 7)	EARLIER	0.99998235	T
сволочь	"Добрая половина жильцов оставалась сравнительно спокойной, лениво потягивалась на нарах и встречала нас возгласами вроде: ""Ишь, сволочи, опять притащились!"	Сказал только: сам ты сволочь.	training.scd.431	(128, 135)	(22, 29)	LATER	0.993072685	T
сволочь	Дорого берешь, сволочь!	"Но сия простота и даже грубость выражений, сия сволочь, заменившая воздушную цепь теней, сия виселица вместо сельских картин, озаренных летнею луною, неприятно поразили непривычных читателей, и Гнедич взялся высказать их мнения в статье, коей несправедливость обличена была Грибоедовым"".* Пушкин называет лучшею балладою Катенина ""Убийцу""; он подчеркивает вслед за Бахтиным (предисловие к сочинениям Катенина),** что ""Идиллия"" Катенина -- ""не геснеровская, чопорная и манерная, но древняя -- простая, широкая, свободная"", и катенинское собрание романсов о ""Сиде"" называет простонародной хроникой."	training.scd.432	(15, 22)	(47, 54)	LATER	7.7170898e-06	F
сволочь	Злодеи дерзнули ворваться силой в царские палаты, вломились в терем нашей матушки царицы Натальи Кирилловны, и вся Москва не поднялась разом, не заслонила грудью своих царей православных, не закидала шапками эту поганую сволочь!	Вот, сволочь, до каких пор не едут с машиной.	training.scd.433	(220, 227)	(5, 12)	EARLIER	0.49061001016	F
сволочь	Значит, выходит, что и я сволочь -- изловил его Федор.	Да я готов вас на коленях умолять, осмотритесь вы, прогоните вы от себя эту сволочь.	training.scd.434	(25, 32)	(76, 83)	COMPARE	0.99996858	T
сволочь	И Кехада, сволочь, с ними.	В свои дом я пускаю только тех, с кем я знаком, а эта вся ваша сволочь, если ей угодно заниматься филантропией, пусть ищет себе другое место.	training.scd.435	(10, 17)	(63, 70)	COMPARE	0.99998425	T
сволочь	И опять шевельнулась в нем досада: благодаря ее тяжелому характеру он не смеет быть самим собою и служит предметом насмешек всякой сволочи!..	А Сволочь!	training.scd.436	(131, 138)	(2, 9)	EARLIER	0.9717251650000001	T
сволочь	Какая-то сволочь свистит там!.. где вы в кабаке.	Такая сволочь, что не глядел бы, да и в натуре их совсем нет.	training.scd.438	(9, 16)	(6, 13)	EARLIER	0.9999686000000001	T
сволочь	Кто же пожалеет дать, если есть Этим и пользуются, сволочи.	Видишь, как блестят глазищи Он же, сволочь, хотел меня силком в полицаи назначить, да не вышло!	training.scd.439	(51, 58)	(35, 42)	LATER	0.999966625	T
сволочь	"Мелок пал в руку пистоль -- изживет, поди, сволочь""."	-- Сволочь! -- отвечала она ему с насмешливым презрением и тут же тонким, заунывным голосом затягивала какую-нибудь песню своей, с каждым днем все больше забываемой, родины.	training.scd.440	(43, 50)	(3, 10)	COMPARE	0.9994319	T
сволочь	Нагнув лоб, Валерьян Оноли закрутил головой, закричал с пронзительной хрипотцой: -- Мерзавцы, хамы, кррррасная сволочь!	.. поори!-- раздался в дверную дырку голос,-- поори, сволочь проклятая!..	training.scd.441	(111, 118)	(53, 60)	COMPARE	0.99894958	T
сволочь	"Ну, знаешь, эта сволочь, полицай А на записке: ""Так будем поступать со всеми предателями наших людей""."	Сволочь такая -- печати негде ставить.	training.scd.442	(16, 23)	(0, 7)	LATER	0.99995758	T
сволочь	Он поднялся, ругаясь:-- Во дает, сволочь!	-- Вот сволочь! -- сказал он, оборачиваясь к Роману.	training.scd.443	(33, 40)	(7, 14)	LATER	0.99997835	T
сволочь	Она бежала за ним и кричала, уже совершенно захлебываясь от слез и бешенства: -- Сволочь!	К нашему несчастью, завязалась перестрелка на аванпостах; мы не застали Кайсарова, который был там, и я должен был отвезти графиню на назначенную ей квартиру -- разоренный дом управителя, где помещалась разная лагерная сволочь; должно было нам и этим довольствоваться, ибо другого строения вблизи лагеря не находилось.	training.scd.444	(81, 88)	(219, 226)	COMPARE	0.00025726107	F
сволочь	Орлов скрипнул зубами: -- Сволочь!	На нас идут кадеты, то есть, я хочу сказать, генералы, помещики и всякие капиталисты, одним словом, я хочу сказать, живодеры, сволочь!	training.scd.445	(26, 33)	(126, 133)	LATER	0.99771995	T
сволочь	Погода стоит -- сволочь.	-- А, ты сильнее меня, сволочь!	training.scd.446	(16, 23)	(23, 30)	LATER	0.0074656701749999995	F
сволочь	Потемневший Петро держал под уздцы взволнованных криком лошадей, ругался: -- Убить бы мог, сволочь!	-- Сговорились, сволочи! -- хмуро добавляет другой.	training.scd.447	(91, 98)	(16, 23)	LATER	0.9998416999999999	T
сволочь	Проснулся -- слышу большой джентльменский набор: ножами, сволочи, наших докторш режут, -- потом выяснилось.	Когда к нему пристал один рябой колоссальный отставной капитан, опираясь на целую кучку всякой толпившейся за ним сволочи: куда пройти в буфет -- он мигнул квартальному.	training.scd.448	(57, 64)	(114, 121)	COMPARE	0.9999766649999999	T
сволочь	Пусть я преступник, пусть я сволочь, злодей, все, что угодно, но, клянусь Богом! -- мне нисколько не жаль ваших убитых и нет до них никакого дела.	Надо было без всякой пощады разделаться с этою сволочью, повесить этого разбойника Меччио.	training.scd.449	(28, 35)	(47, 55)	EARLIER	0.9999883300000001	T
сволочь	Ставка на сволочь Советскую власть, в зависимости от темперамента или от политических убеждений, оценивают, как известно, с самых различных точек зрения.	"-- Здесь -- большинство ""обозной сволочи"", как назвал их в печати Андрей Белый."	training.scd.451	(10, 17)	(33, 40)	LATER	0.47009185200000003	F
сволочь	Цель моей жизни -- разоблачать всяческую сволочь, вроде Протасова.	Ни зелени, ни садика -- ничего нет, есть какая-то зеленоватая сволочь около собора, но та вся потоплена пылью непроходимою, -- мне кажется, от одной этой пыли ни минуты нельзя оставаться в Саратове, и я понимаю Прокоф[ия] Васил[ьевича], что он не вынес его.	training.scd.452	(41, 48)	(62, 69)	EARLIER	3.9695597e-05	F
сволочь	Человек с лысым черепом и черной бородой громадным напряжением воли мог выполнить высокую миссию при царе-дурачке, при банде чиновной сволочи (Боже! какие мошенники!), при постоянной угрозе взлететь на воздух вместе со своими проектами и мудрыми реформами.	Такие сволочи!	training.scd.453	(134, 141)	(6, 13)	LATER	0.9847309	T
сволочь	Что же это делается -- Чтоб тебя, сволочь, раздавило.	Сволочь, поди.	training.scd.454	(34, 41)	(0, 7)	LATER	0.99997013	T
сволочь	Эта сволочь не дремлет.	этакая сволочь... и прямо в мой проход... прошел до конца, возвратился и как стал около меня, так все время, покамест я не написал свой ответ, не отошел!	training.scd.455	(4, 11)	(7, 14)	EARLIER	0.9999711250000001	T
сволочь	Я такой сволочи еще не видел, блин.	Злясь недолго, -- подумал он о смуглом желтоватом лице атамана, захотелось увидать его напуганным, непременно со сна, чтоб одна щека была еще в следах -- от капусты что ли -- А, сволочь, -- сказал он вслух.	training.scd.456	(8, 15)	(178, 185)	LATER	0.99947288	T
смотритель	"""Эй, смотритель, это что за цаца"" ""Сейдлиц"", -- отвечал степенный ярославец с какой-то особой боязливой и почтительной осторожностью."	Вот имена некоторых: 1) Ястремский -- обвиняемый в участии в тайном обществе, в оскорблении действием бывшего смотрителя тюрьмы, в побеге за границу и в проживании под чужим именем -- подводится под смертную казнь, 2) Чугуевец, 3) Полуектов, 4) Судейкин, 5) Глушков, 6) Союзов (осужден по процессу 193-х и находится в Каре), 7) Елисеева, 8) Калюжный, 9) Курицын (доносчик) и некоторые другие.	training.scd.457	(5, 15)	(110, 120)	COMPARE	5.5968902000000004e-05	F
смотритель	"""Это уже не первый смотритель, который на указанном маяке сходит с ума, -- говорит ""Дальн."	Убедясь, что штаб-ротмистр не соперник ему, Дмитрий Лукьянович расцеловал бы его с горячностью, но ему казалось это неловко; кто мог знать, не вздумалось бы костюковскому помещику одуматься; тогда, раз изменив себе, смотритель не в состоянии бы был поправить дела.	training.scd.458	(19, 29)	(216, 226)	EARLIER	0.999573015	T
смотритель	-- Говорил мне Земан, что одну ногу придется, пожалуй, отрезать; и куда же он тогда, бедный Хотя бы смотрителем в какой-нибудь лазарет взяли.	Визгливый женский голос доносил: Женский голос оборвался, но сейчас же ответили хором мужские: Смотритель поморщился: пели люди несомненно пьяные.	training.scd.459	(100, 111)	(95, 105)	LATER	0.0017850026	F
смотритель	-- Так, торговлей, -- одобрительным тоном подтвердил смотритель.	-- Как же быть, ваше благородие, -- отвечал смотритель.	training.scd.460	(53, 63)	(44, 54)	EARLIER	0.9999933	T
смотритель	-- Техник -- это дома, в жэке вашей, а здесь -- смотритель, смотритель кладбища.	Смотритель и Вязмитинов с Зарницыным были на вечере, но держались как-то в сторонке, а доктор обещал быть, но не приехал.	training.scd.461	(48, 58)	(0, 10)	COMPARE	0.023622932250000003	F
смотритель	-- Техник -- это дома, в жэке вашей, а здесь -- смотритель, смотритель кладбища.	Смотритель и Вязмитинов с Зарницыным были на вечере, но держались как-то в сторонке, а доктор обещал быть, но не приехал.	training.scd.462	(60, 70)	(0, 10)	COMPARE	0.0018551207999999999	F
смотритель	-- Три года тому назад, однажды, в зимний вечер, когда смотритель разлиневывал новую книгу, а дочь его за перегородкой шила себе платье, тройка подъехала, и приезжий в черкесской шапке, в военной шинели, окутанный шалью, вошел в комнату, требуя лошадей.	Смотритель посмотрел на дочь.	training.scd.463	(55, 65)	(0, 10)	EARLIER	0.99993468	T
смотритель	".."" Смотритель условился с ним о доставке пищи из ресторана за плату и предложил пользоваться книгами крепостной библиотеки."	-- Встать! -- крикнул на него смотритель.	training.scd.464	(4, 14)	(30, 40)	COMPARE	0.999960425	T
смотритель	Смотритель думает не о спускающихся рабочих, не об их завтрашнем дне, а о своем вчерашнем.	Он уверил смотрителя, что молодой человек был совсем здоров и что тогда еще догадывался он о его злобном намерении, но молчал, опасаясь его нагайки.	training.scd.465	(0, 10)	(10, 20)	COMPARE	0.999537345	T
смотритель	Смотритель ел наспех, как на вокзале, и толстыми ломтями уминал хлеб, низко наклоняясь к тарелке.	И вот в то время, как поэты упражнялись в анапестах и ямбах, рабочий Мартынов занимался прозой: он писал дневник и, заполнив тетрадь, сдал смотрителю, а тот отправил в департамент полиции.	training.scd.466	(0, 10)	(139, 149)	LATER	0.999341695	T
смотритель	Смотритель к нему на рысях подбегает, наливной живот на ходу придерживает, циферблат белый, будто головой тесто месил...	-- Ничего не может быть легче, -- любезно ответил смотритель.	training.scd.467	(0, 10)	(50, 60)	COMPARE	0.9999899800000001	T
смотритель	Смотритель поселений Бестужев, лично для себя не применявший этого порядка, пробовал зато применить этот порядок к казенным работам.	Сегодня прискакали из Якутска священник, заседатель, земский врач, ехавший для освидетельствования трупа некоего старика Аргунова, смотрителя Агданской станции, умершего скоропостижно, почти в один час с женой старухой.	training.scd.468	(0, 10)	(131, 141)	EARLIER	0.9999150800000001	T
смотритель	Смотритель стал говорить с ним о работе в мастерской и о каком-то заказе, а я внимательно изучал лицо и фигуру Коновалова.	Факт тот, что если во французской центральной тюрьме заключенные, быть может, более находятся в зависимости от произвола и капризов смотрителя и надзирателей, чем в английской тюрьме, зато обращение с арестантами гораздо гуманнее, чем в соответствующих учреждениях по ту сторону Ламанша.	training.scd.469	(0, 10)	(132, 142)	EARLIER	0.52189279	F
смотритель	Смотритель ткнул глазами.	Напрасно смотритель три раза уговаривал его не делать этого -- Иванов не повиновался; смотритель потребовал, чтоб Иванов шел в карцер, -- Иванов не двинулся.	training.scd.470	(0, 10)	(9, 19)	LATER	0.99980835	T
смотритель	Смотритель ткнул глазами.	Напрасно смотритель три раза уговаривал его не делать этого -- Иванов не повиновался; смотритель потребовал, чтоб Иванов шел в карцер, -- Иванов не двинулся.	training.scd.471	(0, 10)	(86, 96)	LATER	0.99992565	T
смотритель	Смотритель тупо смотрит на газеты.	Оттуда доносились по ночам брань и визг: камеру любили навещать сифилитической внешности помощник смотрителя и чины вверенной ему команды.	training.scd.472	(0, 10)	(98, 108)	LATER	0.99881967	T
смотритель	Смотрителю дворца было поручено мне все показать.	Однако мы вспомнили, что знакомство с Тертулианом может устроить Квинт Нестор, смотритель антониновских бань, бывший карфагенский житель.	training.scd.473	(0, 10)	(79, 89)	LATER	0.99998185	T
смотритель	Больше всех волновался зоолог: ведь он был смотритель зверинца!	Бездетная старуха жена его ничем не отличалась по виду от крепостных дворовых, она обогрела и накормила на своей половине моего лакея и рассказала ему, что когда-то они в свою очередь служили в Петербурге у молодого князя Барятинского, который в это время был уже на Кавказе, что и заставило меня разговориться по этому поводу со стариком смотрителем и узнать от него очень интересную историю Барятинского.	training.scd.474	(43, 53)	(339, 350)	COMPARE	4.4150495e-05	F
смотритель	"Было ясно то, что показалось очевидным и первому попавшемуся станционному смотрителю, и десяткам рядовых французов, едва ли особо просвещенных, но действительных патриотов, арестовавших не низложенного монарха, не огрызок величия, не обломок крушения, блуждающий по стране без надлежащего смысла и без всякого к нему внимания, а арестовавших законного государя, царствующего во всем блеске французских королей при попытке его ""отправиться"" за границу."	"""Станционный смотритель"" Иное произведение Пушкина похоже на те загадочные картинки для детей, когда нарисован лес, а под ним напечатано: ""Где тигр""."	training.scd.475	(74, 84)	(13, 23)	LATER	0.98809415	T
смотритель	В самом начале своего служения в Праге преосвященному Сергию пришлось выдержать тяжелую борьбу с неким архимандритом Савватием, чехом, получившим образование в Казанской Духовной Академии и оставшимся на русской церковной службе смотрителем духовного училища.	Смотрителем тюрьмы здесь бывший военный фельдшер из поляков, состоящий в чине канцелярского служителя.	training.scd.476	(229, 240)	(0, 11)	COMPARE	0.999819	T
смотритель	В тюрьме я переложил свое барахло, упаковал, смотритель наложил печати для того, чтобы конвой больше не перетряхивал (без этого мученье одно: каждый конвой старается как можно больше рыться и чего-либо стянуть, особенно ярославский славился придирчивостью).	В руках у смотрителя лампа.	training.scd.477	(45, 55)	(10, 20)	LATER	0.9982093999999999	T
смотритель	Вечером, перед тем как зажечь в первый раз маяк, собрались в новом домике смотрителя -- в сюртуках, мундирах, облачениях священнослужителей.	Но случалось обыкновенно так, что ямщики, жалея своих лошадей и зная, сколько им полагается ездить в час верст, гнали их как им вздумается, имея в виду то, что этим лошадям придется еще раза два сбегать до этой станции; случалось, что смотрители пьянствовали, били ямщиков, которые, из злобы к смотрителю, старались ему чем-нибудь насолить.	training.scd.478	(74, 84)	(235, 245)	COMPARE	0.46210581518599997	F
смотритель	Вечером, перед тем как зажечь в первый раз маяк, собрались в новом домике смотрителя -- в сюртуках, мундирах, облачениях священнослужителей.	Но случалось обыкновенно так, что ямщики, жалея своих лошадей и зная, сколько им полагается ездить в час верст, гнали их как им вздумается, имея в виду то, что этим лошадям придется еще раза два сбегать до этой станции; случалось, что смотрители пьянствовали, били ямщиков, которые, из злобы к смотрителю, старались ему чем-нибудь насолить.	training.scd.479	(74, 84)	(294, 304)	COMPARE	0.202646071365	F
смотритель	Взвился смотритель.	Про Лушникова смотритель и не вспомнил, не такая линия.	training.scd.480	(8, 18)	(14, 24)	LATER	0.4993998853075	F
